super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count
10176,Westmoreland County Community College,Pittsburgh,PA,64400,27600,13.406292,0.25279182,7.1096339,0,0.95313823,0,1.683026,2.9395931,1014.333333
1873,Loras College,Dubuque,IA,94100,46300,2.945358,1.8550053,32.343269,3.3852317,0.95262498,0.099707186,-1.3709085,-6.4119687,344.6666667
3198,Linfield College,Eugene,OR,105500,50100,4.1145244,2.7966094,23.138069,0.15413474,0.95202148,0.006341911,-0.085288152,-5.0090742,387
4844,Wake Technical Community College,Raleigh,NC,78900,28600,10.36098,0.29835057,9.1829786,0.43962902,0.95144659,0.045549873,2.5082057,3.5801411,1477.333333
1665,"Columbia College of Chicago, IL",Chicago,IL,85100,28500,10.2898,2.2456541,9.2331715,0.040939603,0.95007485,0.004212603,-2.8391583,-5.553122,1584.333333
2496,Northwest Missouri State University,Polk,MO,80900,41500,5.5762997,0.47043759,17.036686,1.4339304,0.95001662,0.079960257,0.5899294,0.25620818,1039.666667
6835,Dyersburg State Community College,Dyersburg,TN,55200,27300,17.251747,0.093116716,5.4994879,0,0.94875777,0,4.8664699,8.2888441,466
2590,Keene State College,Keene,NH,97700,41500,4.7357903,1.164979,20.029591,0.83194041,0.9485594,0.039398953,-1.762289,-5.9850736,935.3333333
7316,Western Iowa Tech Community College,Sioux City,IA,62600,32700,11.180321,0.38461867,8.4689407,0.54061937,0.94685471,0.060442977,3.0975885,1.5631434,635
1346,Arapahoe Community College,Denver,CO,93800,31700,5.7288365,0.94298261,16.512363,0.087975465,0.94596642,0.005039971,1.422999,1.5869896,1073
2529,Dawson Community College,Glendive,MT,58000,31700,16.631769,0.19684675,5.6785355,1.5633445,0.9444409,0.26001185,-4.2690229,-14.085754,120.3333333
1132,California Institute Of The Arts,Los Angeles,CA,108700,25300,8.0275688,5.5772357,11.756861,3.1399364,0.94379008,0.25206053,3.6029046,-1.4519722,122.6666667
1954,Bellarmine University,Louisville,KY,98200,46700,3.0137699,2.2551277,31.309267,4.8019252,0.94358933,0.14471899,1.093412,-1.479223,318
5254,Lanier Technical College,Gainesville,GA,63800,23500,13.933393,0.57174957,6.7605085,0.045002498,0.94196826,0.006270375,4.2361202,6.0313077,302.6666667
3785,Pacific Lutheran University,Seattle,WA,100900,47900,3.2666116,2.7438395,28.835831,2.002455,0.94195455,0.065412432,0.75504965,-1.0901232,552.3333333
2480,Lindenwood University,St. Louis,MO,91100,38500,4.4491606,0.65568548,21.140696,0.038784087,0.94058347,0.001725566,0.87333834,-1.4327494,616.6666667
3042,Denison University,Columbus,OH,149300,53700,3.1097684,9.393013,30.201096,4.2457361,0.93918413,0.13203256,0.65926325,-0.2460524,499
9275,Northern Kentucky University,Cincinnati,KY,86400,36900,6.5365233,0.53492099,14.358182,0.32531816,0.93852592,0.021264497,-0.34088498,-1.4250921,1933.666667
11824,Wisconsin Indianhead Technical College,Rice Lake,WI,64000,29200,11.806889,0.56929874,7.9452524,0.033620831,0.93808705,0.003969574,0.83066636,-0.30713299,642
8145,Nashville State Community College,Nashville,TN,65400,28400,13.043497,0.76633567,7.1839514,0.003447766,0.93703848,0.000449709,8.7960262,14.629836,911.3333333
4598,Iowa Western Community College,Omaha,IA,67100,32500,10.256922,0.24840909,9.1340351,0.002773812,0.93687075,0.000284508,3.4861546,4.4532442,757.6666667
3285,Lancaster Bible College,Reading,PA,72000,29500,6.8185949,0.57640684,13.730235,0.11620685,0.93620914,0.007923675,0.74014652,-5.2302747,136
10836,Pivot Point Academy,Chicago,IL,77600,14500,14.711547,0.63858873,6.3595476,0.13849735,0.93558776,0.020375103,-3.4524813,-4.9318361,113.5
3262,Elizabethtown College,Reading,PA,98100,50900,2.7147357,1.6050318,34.432831,0.30643311,0.93476039,0.008318849,0.54904449,-2.6635969,398
1094,University Of The Ozarks,Russellville,AR,72600,40300,9.0844173,1.3763021,10.28863,0,0.9346621,0,-1.570846,0.26201093,107
2582,"Manchester Community College of Manchester, NH",Manchester,NH,79400,32800,6.6254616,0.46446449,14.105314,0.00251832,0.93454218,0.00016685,3.311203,2.0819097,481.6666667
1923,Hutchinson Community College,Hutchinson,KS,67700,33700,10.411155,0.34604564,8.9671926,0.80588925,0.93358827,0.083902374,-1.129624,-5.2480617,736
3084,Muskingum University,Zanesville,OH,83100,41800,4.6444092,0.95299709,20.099337,0.093810096,0.93349546,0.004356925,2.7942271,3.7191,379.6666667
3142,Wilmington College,Washington Court House,OH,71400,40400,7.2296314,0.20573027,12.90458,0,0.9329536,0,0.79225403,-0.70141876,294.3333333
3961,Harper College,Chicago,IL,88900,34600,6.3178763,1.1884223,14.764174,0,0.93278223,0,2.5762944,4.0872412,2153.333333
3406,Providence College,Providence,RI,139300,66300,2.046726,4.9775081,45.554989,5.0833421,0.9323858,0.10404208,-0.20437026,-0.81589222,918.3333333
1850,Central College,Ottumwa,IA,87700,44200,3.5016623,0.95960909,26.594561,2.258806,0.9312517,0.079095751,-1.0487326,-6.9132276,356.3333333
5763,Central Georgia Technical College,Macon,GA,33600,17900,36.186619,0.060393505,2.5647488,0.013280779,0.92809594,0.004805865,-3.0746047,4.046649,542.5
3682,Bennington College,Pittsfield,VT,99200,19700,9.1063251,4.9993148,10.174942,0,0.92656332,0,-2.6678014,-11.27357,124.6666667
1705,Illinois Valley Community College,Peoria,IL,73800,30000,9.8997555,0.18962343,9.3579712,0.035128206,0.92641628,0.003477607,0.75864029,0.091485105,852
3224,University Of Portland,Portland,OR,117600,56100,2.8114698,3.4712646,32.860935,0.30757546,0.92387527,0.008647392,0.54924643,-1.0682279,536.3333333
4027,Utah Valley University,Provo,UT,89800,29300,4.9795852,2.2087939,18.545399,0.18090394,0.92348391,0.009008266,0.8542816,0.27585131,3805
95,Indiana University System,Bloomington,IN,99400,40100,5.2903256,3.0216954,17.423254,0.92549622,0.92174691,0.048961762,0.40079552,-0.041515436,12803
21449,"Delaware Technical Community College of Wilmington, DE",Wilmington,DE,82100,33400,7.7616043,0.28793645,11.83896,0,0.91889322,0,2.4505401,4.5187416,1079.333333
2318,Spring Arbor University,Jackson,MI,81800,35500,5.273716,0.77551991,17.410316,0.020656807,0.91817051,0.001089381,2.2652912,1.2740481,212.6666667
2875,Onondaga Community College,Syracuse,NY,72800,30200,11.109529,0.34980983,8.263876,0.19255984,0.91807759,0.021392489,3.07991,3.8492837,1512.333333
1949,Washburn University - Topeka,Topeka,KS,80800,39400,6.8165674,0.44415417,13.460872,1.3502834,0.91756934,0.092042975,4.1437254,4.5632715,789
2328,Washtenaw Community College,Detroit,MI,89100,26900,8.9792557,0.58481395,10.20214,0.014245266,0.91607618,0.001279119,5.1185956,7.1288681,1627.333333
3023,Capital University,Columbus,OH,84100,44000,5.9900703,0.6037997,15.255289,1.1948773,0.9138025,0.071573988,-1.5167991,-6.6198802,475.3333333
4835,Caldwell Community College & Technical Institute,Hickory,NC,60300,23900,13.48293,0.66332603,6.7721753,0.007432726,0.91308767,0.001002149,3.829313,4.9249859,506
4076,Kirkwood Community College,Cedar Rapids,IA,75000,33900,8.10217,0.5878244,11.260071,0.008364331,0.91231,0.000677692,2.7009251,1.7623891,2688.333333
3784,Olympic College,Seattle,WA,75700,30800,8.9990158,0.170182,10.132466,0,0.9118222,0,0.73623151,-1.5325315,979
1638,Black Hawk College,Davenport,IL,74000,30500,10.202144,0.17514184,8.9367914,0,0.91174442,0,2.8123646,6.2081337,1214.666667
2276,Kellogg Community College,Kalamazoo,MI,71600,29100,10.054461,0.20428833,9.0602789,0,0.91096228,0,6.778986,7.5840464,872
1393,Mitchell College,Bridgeport,CT,98200,28500,8.609333,4.0631356,10.575178,0,0.91045231,0,-2.6803379,-7.208436,155
3048,Heidelberg University,Findlay,OH,80000,43000,5.762064,0.45257667,15.793185,0,0.91001344,0,1.1522392,-1.4983208,246.3333333
23172,Maranatha Baptist University,Milwaukee,WI,68000,24200,8.2019844,0.64078277,11.07824,0.1165239,0.90863556,0.009557272,-3.0811441,-10.093122,188
1792,DePauw University,Terre Haute,IN,117700,52900,2.4250989,5.515377,37.425934,4.9840393,0.90761596,0.12086788,1.603061,-0.28465787,523.3333333
31090,School Of Communication Arts Of North Carolina,Raleigh,NC,61100,29900,18.263527,0.14166063,4.9578533,0.065460749,0.90547895,0.011955442,11.944459,26.436428,76.5
1669,Danville Area Community College,Lafayette,IL,61100,28400,14.193609,0.26149178,6.3686209,0,0.9039371,0,4.181385,6.2964425,480.3333333
2039,Colby College,Portland,ME,208700,59200,1.4857688,18.335766,60.828106,13.385211,0.90376502,0.1988733,0.32598627,-0.24724934,491.6666667
3835,Beloit College,Kenosha,WI,109800,40600,3.7870955,2.7448835,23.815231,3.7903023,0.90190554,0.14354236,1.253902,-1.9146683,257.3333333
2464,Fontbonne University,St. Louis,MO,88800,37300,5.2423754,3.2612283,17.199072,0.21270986,0.90163994,0.011151049,0.049884133,-1.9024925,164.5
3240,"Butler County Community College of Butler, PA",Pittsburgh,PA,66300,32400,12.039075,0.36270761,7.4870362,0.038877528,0.90136993,0.004680495,-1.1470163,-1.0623572,627
1402,Quinnipiac University,Bridgeport,CT,127000,60000,1.8561233,4.381074,48.528473,0.56079298,0.90074825,0.01040901,-0.031829674,-2.2333558,1085.666667
21111,Rich Mountain Community College,Idabel,AR,34900,20800,33.771908,0.11197659,2.6648552,0.013580847,0.8999725,0.004586511,-8.8581715,-6.8951473,111
2189,Westfield State University,Springfield,MA,98100,48200,3.9406271,0.29496306,22.829441,0,0.89962316,0,0.84791112,-0.21735968,790
4673,Baker College,Detroit,MI,61400,22500,16.952463,0.19682904,5.3038092,0.13961704,0.89912629,0.023668529,6.1305952,8.1120453,2788
2274,Jackson College,Jackson,MI,72400,27800,10.476068,0.11924898,8.5823975,0,0.8990978,0,9.7423267,11.417742,828
1840,University Of Notre Dame,South Bend,IN,165400,78800,1.4379559,10.973148,62.399189,12.125051,0.89727288,0.1743529,0.35019121,0.12161947,1940.333333
8087,Montgomery Community College,Fayetteville,NC,51000,21000,25.379759,0.052502699,3.5334308,0,0.8967762,0,-0.030457471,2.2731395,104.6666667
5461,Salem Community College,Philadelphia,NJ,76200,28700,10.906811,0.41035983,8.219614,0.088078886,0.89649773,0.009606597,0.21251796,-5.5269589,199
130,"John, Castleton And Lyndon State Colleges And Community College Of Vermont",Burlington,VT,68400,29900,12.4927,0.5399437,7.1716771,0.17667399,0.89593601,0.02207135,-2.6956894,-6.2330303,1540
2123,Becker College,Boston,MA,75500,33100,9.3802118,0.41192985,9.5494356,0.012240089,0.89575732,0.001148146,0.9439106,1.8938348,239
3325,Millersville University Of Pennsylvania,Reading,PA,93500,45400,4.0353918,0.5486415,22.181757,0.021460854,0.89512074,0.000866029,0.30456719,-1.3340253,1380.333333
31062,Our Lady Of The Lake College,Baton Rouge,LA,86500,37200,6.3360162,0.24220604,14.083107,0.002238662,0.89230788,0.000141842,3.5207942,2.9317238,148.3333333
5360,Tennessee College Of Applied Technology-Memphis,Memphis,TN,43900,28100,24.189852,0.22487277,3.6877804,0.013091907,0.89206862,0.003166913,14.721473,13.761475,153
5291,White Mountains Community College,Berlin,NH,60400,28300,12.835333,0.041191522,6.9427848,0.044318274,0.89112949,0.005688398,2.6032534,1.3004583,132.6666667
1425,Eastern Connecticut State University,Bridgeport,CT,94900,45000,4.3887377,0.56478906,20.277504,0.31875485,0.88992643,0.013989314,-0.39862889,-4.3892436,805.6666667
3440,Newberry College,Columbia,SC,80400,37100,10.861122,1.8393574,8.1903038,0,0.88955897,0,-0.040564068,7.7667489,148.3333333
9646,Piedmont Community College,Raleigh,NC,46200,21000,20.306679,0.010948764,4.3793249,0.008414152,0.88929552,0.001708635,1.2539304,-2.4556503,216.6666667
2915,Central Piedmont Community College,Charlotte,NC,71200,26700,12.285538,0.66759479,7.230495,0,0.88830519,0,4.4380341,9.5621977,2348.333333
2118,Assumption College,Boston,MA,120100,57500,2.0878508,2.0419598,42.539482,0.55075616,0.88816088,0.011498967,0.071015738,0.60667646,476.6666667
3803,Whitman College,Kennewick,WA,138200,48500,2.7092018,5.9529839,32.778927,0,0.88804728,0,-0.5994184,-0.89272892,353.6666667
3322,Kutztown University Of Pennsylvania,Reading,PA,94100,43100,4.3335347,0.46299127,20.478685,0.042651922,0.88745093,0.001848336,1.1813179,0.12110703,1406
4852,Clark State Community College,Dayton,OH,66100,27200,13.01207,0.29917559,6.7954831,0,0.88423294,0,6.0588078,5.0981703,603.3333333
30306,Utah College Of Massage Therapy,Phoenix,AZ,62300,16600,14.68197,0.59350014,5.9990311,0.466497,0.88077587,0.068490945,5.3665576,11.81287,439.6666667
83,University Of Wisconsin System,Madison,WI,96100,44000,3.9766307,1.6502807,22.125526,0.54559845,0.87985051,0.021696437,0.25267541,-1.053928,26143
3025,Cedarville University,Dayton,OH,99500,37600,3.0670013,1.8593667,28.670185,0,0.87931502,0,0.72041047,-1.3992952,724.3333333
9912,Volunteer State Community College,Nashville,TN,70800,29800,10.590322,0.43076888,8.2960234,0.012241211,0.87857556,0.001296384,2.4831555,2.8053408,1300.666667
3866,Milwaukee Area Technical College,Milwaukee,WI,64100,27400,17.846043,0.21758613,4.9197044,0,0.87797248,0,-0.043875113,2.4268665,2229.333333
3191,"Concordia University of Portland, OR",Portland,OR,88400,41700,2.0543463,1.2667838,42.605381,0,0.87526208,0,1.2746904,-2.359406,111.3333333
2468,Jefferson College,St. Louis,MO,75400,32500,8.9666557,0.18680154,9.7587051,0.003827298,0.8750295,0.000343181,2.2842913,4.7710161,744
10881,Stark State College,Canton,OH,67200,29800,9.9369812,0.23286086,8.7977886,0.86362988,0.87423456,0.08581873,12.570354,16.367031,762
2701,Colgate University,Syracuse,NY,208900,71500,2.3923681,19.767267,36.53569,4.1916032,0.87406814,0.10027857,0.1111523,-1.9824429,656
1856,Cornell College,Cedar Rapids,IA,91800,45500,3.5137136,1.7447721,24.787064,0.61828154,0.87094641,0.021724643,1.1561711,-1.1773204,272
2579,New England College,Manchester,NH,94400,36600,5.6638002,3.1236696,15.377114,0,0.87092912,0,3.8793266,8.5974712,182.3333333
1431,University Of Delaware,Wilmington,DE,131400,57700,2.2330892,2.9069221,38.987904,1.6355785,0.87063462,0.036523923,-0.48063713,-1.9066911,3450
2144,Dean College,Boston,MA,91400,29800,9.3972778,2.7641437,9.2636871,0,0.87053448,0,-0.24056688,-3.5069623,311
2521,Webster University,St. Louis,MO,96000,36900,4.6681557,2.23399,18.641897,1.6370276,0.87023276,0.076418996,1.6302578,3.4405429,432.6666667
3738,Southern Virginia University,Staunton,VA,84500,15700,7.6569872,2.5638223,11.352907,0.1437944,0.86929065,0.011010319,-2.1373112,-0.83328021,110.5
23614,Collin County Community College,Dallas,TX,95000,34100,6.7232976,1.0180939,12.906219,0.41485819,0.86772346,0.02789215,2.0384073,3.28614,2321
2980,Wayne Community College,Goldsboro,NC,54900,27200,18.131716,0.1022646,4.776556,0.006027365,0.86607158,0.001092865,2.4278822,5.0074348,562.3333333
1074,Grand Canyon University,Phoenix,AZ,90000,36900,6.0822115,1.4545845,14.211413,0.013294488,0.8643682,0.000808599,12.589708,18.733072,115
22227,Francis Tuttle Technology Center School District No. 21,Oklahoma City,OK,57900,21500,16.4041,0.37797725,5.2623305,0.01114946,0.86323804,0.001828969,2.5724523,0.41689584,203.3333333
21796,"Empire Beauty School of Somersworth, NH",Manchester,NH,53500,18800,16.924217,0.32797518,5.0952339,0.1407463,0.86232841,0.023820208,-2.2369483,-0.45364019,109.5
3680,Weber State University,Salt Lake City,UT,92000,35500,3.6054473,0.91717571,23.89518,1.9664515,0.86152816,0.070899367,0.66989857,1.5021161,2817.333333
10487,West Georgia Technical College,LaGrange,GA,63000,24900,17.113344,0.24241772,5.0302792,0.018217955,0.86084902,0.003117701,4.921566,13.047382,434.3333333
2264,Gogebic Community College,Ironwood,MI,62200,24700,13.049451,0.51053393,6.5787687,0.083437152,0.85849315,0.010888089,3.9762399,6.2686338,153
2310,St. Clair County Community College,Detroit,MI,78100,29200,8.4936361,0.17013313,10.099699,0,0.85783172,0,6.4049683,8.2036772,788.3333333
1127,California College Of The Arts,San Francisco,CA,90100,29700,7.7750893,3.7290487,11.008562,0.11335465,0.8559255,0.008813425,-0.82384658,-0.075662881,123.6666667
22378,Specs Howard School Of Media Arts,Detroit,MI,72600,23200,9.6555395,0.48714328,8.8612165,0.12136841,0.85559821,0.011718775,7.5320907,9.5872183,128.5
1597,Truett Mcconnell College,Gainesville,GA,103100,32200,5.3356071,3.0987649,16.034502,2.6822145,0.85553795,0.14311242,6.7072101,19.720314,464
6931,Waubonsee Community College,Chicago,IL,88600,32100,6.2704654,0.36204413,13.6275,0.050596565,0.85450763,0.00317264,1.7448734,3.5106118,1098.333333
1906,"Butler County Community College of El Dorado, KS",Wichita,KS,75200,28800,10.150753,0.39973617,8.4116297,0,0.85384369,0,0.27925092,1.6506592,1423.333333
2071,Frederick Community College,Washington DC,MD,90900,36500,5.0378709,0.33788547,16.928591,1.530189,0.8528406,0.077088952,0.54604048,0.78100485,703
1353,Fort Lewis College,Farmington,CO,90600,32700,7.3559599,2.6722631,11.589441,0.53665107,0.85251462,0.039475836,-1.9313961,-3.9811711,837
5301,Northeast Wisconsin Technical College,Green Bay,WI,74500,33900,7.6292291,0.41020432,11.162073,0.063643247,0.85158014,0.004855489,1.9096599,1.7158694,1110.5
2169,Greenfield Community College,Springfield,MA,69100,26800,12.194675,0.28466335,6.9786506,0,0.85102373,0,5.53584,3.4763401,363.6666667
8278,Terra State Community College,Findlay,OH,64200,30600,10.642654,0.14446096,7.9701633,0,0.84823698,0,4.7552323,3.6245253,503.6666667
2960,Salem College,Winston-Salem,NC,84200,32500,6.0231829,2.4611282,14.080359,0.020497147,0.84808582,0.001234581,6.3590937,6.2923579,114.3333333
2454,University Of Central Missouri,Kansas City,MO,83800,38900,5.103507,0.31417599,16.584059,0,0.84636855,0,1.6854104,1.7299963,1602.333333
3144,Xavier University,Cincinnati,OH,122100,52200,2.6079178,6.3278861,32.432072,3.1634521,0.84580183,0.082500227,-0.047081549,-0.95432204,748.6666667
1643,Spoon River College,Galesburg,IL,58200,26900,17.745438,0.14211355,4.7625237,0,0.84513074,0,-5.1185532,-12.000526,353.6666667
2299,North Central Michigan College,Petoskey,MI,60500,24700,11.962216,0.41162887,7.0604415,0,0.84458524,0,5.2719498,4.5503058,373.6666667
1832,"University Of Saint Francis of Fort Wayne, IN",Fort Wayne,IN,83700,38600,5.3990893,0.67793846,15.622316,2.653053,0.84346282,0.14324071,-0.54865819,-2.5435531,231.5
2931,Guilford College,Greensboro,NC,109900,36800,4.1673346,3.4161203,20.236183,0.1125476,0.8433094,0.004690235,3.7574284,7.355413,243
12315,Cornish College Of The Arts,Seattle,WA,89700,25000,6.6521225,2.9220195,12.657391,0,0.84198517,0,2.2437756,-5.5919995,104.5
2805,Roberts Wesleyan College,Buffalo,NY,72600,34600,6.585001,0.15906583,12.779684,0.048941739,0.84154236,0.003222814,-0.35640886,-0.8539319,220.3333333
1945,Sterling College,Hutchinson,KS,71600,35000,6.8242679,0.38624746,12.325122,0,0.84109932,0,-2.0658658,-6.2050829,104.6666667
1472,Chipola College,Tallahassee,FL,51800,32000,21.384508,0.051577855,3.9313045,0.079504728,0.84069008,0.017001694,-4.7689705,-6.0755572,285.5
8244,Johnson County Community College,Kansas City,KS,91100,32500,5.7515597,1.0111821,14.60851,0.4383184,0.84021717,0.025210142,0.8834753,0.3139022,2670.333333
2369,North Central University,Minneapolis,MN,74000,28700,5.9168601,0.3998706,14.174305,0.13031398,0.83867377,0.007710495,-1.9448053,-3.3511479,252
